ensembl_transcript_id	external_gene_name
ENST00000695570	MFGE8
ENST00000560553	MFGE8
ENST00000559259	MFGE8
ENST00000559997	MFGE8
ENST00000558352	MFGE8
ENST00000559770	MFGE8
ENST00000559143	MFGE8
ENST00000558773	MFGE8
ENST00000557944	MFGE8
ENST00000374316	ITPR3
ENST00000605930	ITPR3
ENST00000829619	
ENST00000416774	LINC01342
ENST00000661243	
ENST00000716162	
ENST00000670444	
ENST00000413094	
ENST00000435148	
ENST00000426356	
ENST00000421513	
ENST00000662641	
ENST00000829733	
ENST00000829734	
ENST00000829735	
ENST00000829736	
ENST00000829737	
ENST00000606993	
ENST00000550997	SPATS2
ENST00000549538	SPATS2
ENST00000548654	SPATS2
ENST00000550643	SPATS2
ENST00000549412	SPATS2
ENST00000548710	SPATS2
ENST00000549179	SPATS2
ENST00000548377	SPATS2
ENST00000549298	SPATS2
ENST00000549375	SPATS2
ENST00000552918	SPATS2
ENST00000553127	SPATS2
ENST00000321898	SPATS2
ENST00000551540	SPATS2
ENST00000548777	SPATS2
ENST00000548388	SPATS2
ENST00000547865	SPATS2
ENST00000552171	SPATS2
ENST00000549045	SPATS2
ENST00000552557	SPATS2
ENST00000552655	SPATS2
ENST00000548727	SPATS2
ENST00000547003	SPATS2
ENST00000829891	
ENST00000829892	
ENST00000659875	
ENST00000517726	EVX1-AS
ENST00000519050	EVX1-AS
ENST00000519218	EVX1-AS
ENST00000830135	EVX1-AS
ENST00000502774	WDR45P1
ENST00000507055	
ENST00000714431	TLR2
ENST00000714432	TLR2
ENST00000646900	TLR2
ENST00000714433	TLR2
ENST00000260010	TLR2
ENST00000714434	TLR2
ENST00000646219	TLR2
ENST00000642580	TLR2
ENST00000714435	TLR2
ENST00000714436	TLR2
ENST00000642700	TLR2
ENST00000643501	TLR2
ENST00000645889	TLR2
ENST00000643087	TLR2
ENST00000830395	
ENST00000702417	
ENST00000701877	
ENST00000830485	
ENST00000830486	
ENST00000830487	
ENST00000830488	
ENST00000365307	Y_RNA
ENST00000309922	TRMT10C
ENST00000495642	TRMT10C
ENST00000830489	
ENST00000830490	
ENST00000830668	
ENST00000830669	
ENST00000830670	
ENST00000830671	
ENST00000830672	
ENST00000830673	
ENST00000687055	ATP13A3
ENST00000645538	ATP13A3
ENST00000690810	ATP13A3
ENST00000645319	ATP13A3
ENST00000429136	ATP13A3
ENST00000645621	ATP13A3
ENST00000691700	ATP13A3
ENST00000461660	ATP13A3
ENST00000685123	ATP13A3
ENST00000642744	ATP13A3
ENST00000439040	ATP13A3
ENST00000690382	ATP13A3
ENST00000690408	ATP13A3
ENST00000485194	ATP13A3
ENST00000492983	ATP13A3
ENST00000830678	
ENST00000830679	
ENST00000830798	
ENST00000830799	
ENST00000419211	
ENST00000830862	
ENST00000830863	
ENST00000831017	
ENST00000347063	RNF175
ENST00000513656	RNF175
ENST00000503694	RNF175
ENST00000508248	RNF175
ENST00000508967	RNF175
ENST00000506505	RNF175
ENST00000507512	RNF175
ENST00000509321	RNF175
ENST00000506358	RNF175
ENST00000831019	
ENST00000831756	
ENST00000831766	
ENST00000831828	
ENST00000530004	TTC39A
ENST00000447632	TTC39A
ENST00000680483	TTC39A
ENST00000413473	TTC39A
ENST00000422925	TTC39A
ENST00000439482	TTC39A
ENST00000680460	TTC39A
ENST00000680290	TTC39A
ENST00000262675	TTC39A
ENST00000371750	TTC39A
ENST00000534098	TTC39A
ENST00000525906	TTC39A
ENST00000431927	TTC39A
ENST00000371747	TTC39A
ENST00000262676	TTC39A
ENST00000524442	TTC39A
ENST00000411642	TTC39A
ENST00000380849	TTC39A
ENST00000401051	TTC39A
ENST00000532836	TTC39A
ENST00000527205	TTC39A
ENST00000651649	RNF32-DT
ENST00000652322	RNF32-DT
ENST00000426187	RNF32-DT
ENST00000436670	RNF32-DT
ENST00000656672	RNF32-DT
ENST00000661405	RNF32-DT
ENST00000656928	RNF32-DT
ENST00000661595	RNF32-DT
ENST00000656505	RNF32-DT
ENST00000447933	RNF32-DT
ENST00000660473	RNF32-DT
ENST00000671433	RNF32-DT
ENST00000425712	RNF32-DT
ENST00000656837	RNF32-DT
ENST00000663891	RNF32-DT
ENST00000458645	RNF32-DT
ENST00000418309	RNF32-DT
ENST00000440711	RNF32-DT
ENST00000664734	RNF32-DT
ENST00000333319	RNF32-DT
ENST00000661282	RNF32-DT
ENST00000435354	RNF32-DT
ENST00000624071	RNF32-DT
ENST00000831964	RNF32-DT
ENST00000831965	RNF32-DT
ENST00000831966	RNF32-DT
ENST00000831967	RNF32-DT
ENST00000831968	RNF32-DT
ENST00000831969	RNF32-DT
ENST00000831970	RNF32-DT
ENST00000831971	RNF32-DT
ENST00000831972	RNF32-DT
ENST00000831973	RNF32-DT
ENST00000831974	RNF32-DT
ENST00000831975	RNF32-DT
ENST00000831976	RNF32-DT
ENST00000831977	RNF32-DT
ENST00000831978	RNF32-DT
ENST00000831979	RNF32-DT
ENST00000831980	RNF32-DT
ENST00000637606	
ENST00000585998	
ENST00000457558	
ENST00000628925	
ENST00000590667	
ENST00000586214	
ENST00000590250	
ENST00000590903	
ENST00000588492	
ENST00000585454	
ENST00000591117	
ENST00000591257	
ENST00000590298	
ENST00000588368	
ENST00000585511	
ENST00000586399	
ENST00000590791	
ENST00000589973	
ENST00000730992	
ENST00000730993	
ENST00000730994	
ENST00000730995	
ENST00000730996	
ENST00000730997	
ENST00000730998	
ENST00000730999	
ENST00000731000	
ENST00000731001	
ENST00000731002	
ENST00000731003	
ENST00000731004	
ENST00000793033	
ENST00000793034	
ENST00000422010	
ENST00000731620	
ENST00000731621	
ENST00000731622	
ENST00000436084	
ENST00000455557	
ENST00000463176	PHF5AP3
ENST00000462108	CDHR4
ENST00000487666	CDHR4
ENST00000460430	CDHR4
ENST00000412678	CDHR4
ENST00000343366	CDHR4
ENST00000487256	CDHR4
ENST00000505051	
ENST00000274063	SFRP2
ENST00000831993	
ENST00000831994	
ENST00000831995	
ENST00000831996	
ENST00000513810	ST3GAL1P1
ENST00000603040	
ENST00000526926	ZNF623
ENST00000458270	ZNF623
ENST00000501748	ZNF623
ENST00000832137	
ENST00000832147	
ENST00000603790	
ENST00000832419	
ENST00000832564	
ENST00000226413	GNRHR
ENST00000420975	GNRHR
ENST00000832755	
ENST00000832812	
ENST00000422401	ASB15-AS1
ENST00000440504	ASB15-AS1
ENST00000418409	ASB15-AS1
ENST00000429396	ASB15-AS1
ENST00000451016	ASB15-AS1
ENST00000832910	ASB15-AS1
ENST00000832911	ASB15-AS1
ENST00000832912	ASB15-AS1
ENST00000832913	ASB15-AS1
ENST00000832914	ASB15-AS1
ENST00000832915	ASB15-AS1
ENST00000410517	RNU6-1140P
ENST00000165524	PRLH
ENST00000365504	SNORA62
ENST00000453277	TMPRSS11CP
ENST00000687323	
ENST00000741129	
ENST00000741130	
ENST00000741131	
ENST00000741132	
ENST00000741133	
ENST00000741134	
ENST00000741135	
ENST00000741136	
ENST00000741137	
ENST00000741138	
ENST00000741139	
ENST00000741140	
ENST00000741141	
ENST00000741142	
ENST00000741143	
ENST00000741144	
ENST00000741145	
ENST00000741146	
ENST00000741147	
ENST00000741148	
ENST00000741149	
ENST00000673752	
ENST00000283916	TMPRSS11D
ENST00000505533	TMPRSS11D
ENST00000514868	TMPRSS11D
ENST00000502573	TMPRSS11D
ENST00000509584	TMPRSS11D
ENST00000508409	TMPRSS11D
ENST00000502822	TMPRSS11D
ENST00000511931	TMPRSS11D
ENST00000357066	MOB3A
ENST00000592143	MOB3A
ENST00000592280	MOB3A
ENST00000591638	MOB3A
ENST00000591326	MOB3A
ENST00000591236	MOB3A
ENST00000589902	MOB3A
ENST00000586676	MOB3A
ENST00000588048	MOB3A
ENST00000392001	RAB17
ENST00000477149	RAB17
ENST00000264601	RAB17
ENST00000409576	RAB17
ENST00000414278	RAB17
ENST00000466244	RAB17
ENST00000409822	RAB17
ENST00000411462	RAB17
ENST00000430445	RAB17
ENST00000416106	RAB17
ENST00000487008	RAB17
ENST00000833014	
ENST00000833015	
ENST00000833032	
ENST00000833075	
ENST00000684064	TMEM67
ENST00000498673	TMEM67
ENST00000518319	TMEM67
ENST00000682804	TMEM67
ENST00000684416	TMEM67
ENST00000684733	TMEM67
ENST00000521065	TMEM67
ENST00000453906	TMEM67
ENST00000683362	TMEM67
ENST00000682036	TMEM67
ENST00000683249	TMEM67
ENST00000682624	TMEM67
ENST00000453321	TMEM67
ENST00000684149	TMEM67
ENST00000682984	TMEM67
ENST00000474944	TMEM67
ENST00000409623	TMEM67
ENST00000475305	TMEM67
ENST00000521222	TMEM67
ENST00000455946	TMEM67
ENST00000520680	TMEM67
ENST00000481620	TMEM67
ENST00000521517	TMEM67
ENST00000452276	TMEM67
ENST00000682700	TMEM67
ENST00000683223	TMEM67
ENST00000681998	TMEM67
ENST00000683953	TMEM67
ENST00000683919	TMEM67
ENST00000683078	TMEM67
ENST00000684023	TMEM67
ENST00000683336	TMEM67
ENST00000682577	TMEM67
ENST00000682837	TMEM67
ENST00000684540	TMEM67
ENST00000682935	TMEM67
ENST00000323130	TMEM67
ENST00000684089	TMEM67
ENST00000683850	TMEM67
ENST00000683238	TMEM67
ENST00000496213	TMEM67
ENST00000425545	TMEM67
ENST00000682744	TMEM67
ENST00000523230	TMEM67
ENST00000519845	TMEM67
ENST00000684343	TMEM67
ENST00000518896	TMEM67
ENST00000833144	
ENST00000833145	
ENST00000261653	STX2
ENST00000392373	STX2
ENST00000706278	STX2
ENST00000706279	STX2
ENST00000706280	STX2
ENST00000706281	STX2
ENST00000706282	STX2
ENST00000706283	STX2
ENST00000706284	STX2
ENST00000706285	STX2
ENST00000706286	STX2
ENST00000540889	STX2
ENST00000344271	STX2
ENST00000833261	
ENST00000833627	
ENST00000833715	
ENST00000652725	
ENST00000833754	
ENST00000833755	
ENST00000612366	RN7SL536P
ENST00000328649	CIB1
ENST00000695870	CIB1
ENST00000695871	CIB1
ENST00000612800	CIB1
ENST00000695872	CIB1
ENST00000650306	CIB1
ENST00000695873	CIB1
ENST00000695874	CIB1
ENST00000695875	CIB1
ENST00000695876	CIB1
ENST00000695877	CIB1
ENST00000834014	
ENST00000834015	
ENST00000834016	
ENST00000834017	
ENST00000834018	
ENST00000834019	
ENST00000668284	LINC01447
ENST00000429010	LINC01447
ENST00000671379	LINC01447
ENST00000664691	LINC01447
ENST00000834277	LINC01447
ENST00000834278	LINC01447
ENST00000834279	LINC01447
ENST00000834280	LINC01447
ENST00000333323	INKA1
ENST00000435284	
ENST00000745249	
ENST00000745250	
ENST00000745251	
ENST00000745252	
ENST00000745253	
ENST00000745254	
ENST00000745255	
ENST00000745256	
ENST00000745257	
ENST00000745258	
ENST00000745259	
ENST00000745260	
ENST00000745261	
ENST00000745262	
ENST00000745263	
ENST00000745264	
ENST00000745265	
ENST00000745266	
ENST00000745267	
ENST00000745268	
ENST00000745269	
ENST00000745270	
ENST00000745271	
ENST00000745272	
ENST00000745273	
ENST00000745274	
ENST00000745275	
ENST00000745276	
ENST00000745277	
ENST00000745278	
ENST00000745279	
ENST00000745280	
ENST00000745281	
ENST00000745282	
ENST00000745283	
ENST00000745284	
ENST00000745285	
ENST00000745286	
ENST00000745287	
ENST00000745288	
ENST00000745289	
ENST00000745290	
ENST00000745291	
ENST00000745292	
ENST00000745293	
ENST00000745294	
ENST00000745295	
ENST00000745296	
ENST00000745297	
ENST00000745298	
ENST00000444936	
ENST00000834284	
ENST00000690659	TRG-AS1
ENST00000693344	TRG-AS1
ENST00000687516	TRG-AS1
ENST00000685545	TRG-AS1
ENST00000701984	TRG-AS1
ENST00000702282	TRG-AS1
ENST00000702133	TRG-AS1
ENST00000689202	TRG-AS1
ENST00000691500	TRG-AS1
ENST00000629576	TRG-AS1
ENST00000702486	TRG-AS1
ENST00000692347	TRG-AS1
ENST00000702790	TRG-AS1
ENST00000669822	TRG-AS1
ENST00000629357	TRG-AS1
ENST00000702643	TRG-AS1
ENST00000702793	TRG-AS1
ENST00000668633	TRG-AS1
ENST00000700818	TRG-AS1
ENST00000688614	TRG-AS1
ENST00000685384	TRG-AS1
ENST00000661780	TRG-AS1
ENST00000686045	TRG-AS1
ENST00000685679	TRG-AS1
ENST00000702673	TRG-AS1
ENST00000687941	TRG-AS1
ENST00000700835	TRG-AS1
ENST00000689140	TRG-AS1
ENST00000690797	TRG-AS1
ENST00000687175	TRG-AS1
ENST00000702682	TRG-AS1
ENST00000723494	TRG-AS1
ENST00000824409	TRG-AS1
ENST00000333486	UBA7
ENST00000497908	UBA7
ENST00000488536	UBA7
ENST00000483751	UBA7
ENST00000478875	UBA7
ENST00000473992	UBA7
ENST00000489826	UBA7
ENST00000460516	UBA7
ENST00000460703	UBA7
ENST00000478688	UBA7
ENST00000494212	UBA7
ENST00000231423	PRLR
ENST00000513753	PRLR
ENST00000509140	PRLR
ENST00000514088	PRLR
ENST00000542609	PRLR
ENST00000348262	PRLR
ENST00000397391	PRLR
ENST00000618625	PRLR
ENST00000620785	PRLR
ENST00000618457	PRLR
ENST00000508107	PRLR
ENST00000310101	PRLR
ENST00000511486	PRLR
ENST00000619676	PRLR
ENST00000509934	PRLR
ENST00000514206	PRLR
ENST00000509839	PRLR
ENST00000503330	PRLR
ENST00000504500	PRLR
ENST00000515839	PRLR
ENST00000478450	RPL31P60
ENST00000564401	
ENST00000561934	
ENST00000714500	TMPRSS11A
ENST00000508048	TMPRSS11A
ENST00000714501	TMPRSS11A
ENST00000334830	TMPRSS11A
ENST00000714502	TMPRSS11A
ENST00000513536	TMPRSS11A
ENST00000254262	FAAP24
ENST00000589646	FAAP24
ENST00000588258	FAAP24
ENST00000699959	FAAP24
ENST00000699960	FAAP24
ENST00000590179	FAAP24
ENST00000590281	FAAP24
ENST00000699961	FAAP24
ENST00000591791	FAAP24
ENST00000612282	
ENST00000560827	TEX9
ENST00000696102	TEX9
ENST00000352903	TEX9
ENST00000537232	TEX9
ENST00000561221	TEX9
ENST00000558127	TEX9
ENST00000558083	TEX9
ENST00000559142	TEX9
ENST00000559546	TEX9
ENST00000560582	TEX9
ENST00000606961	UQCC2
ENST00000374231	UQCC2
ENST00000607484	UQCC2
ENST00000374214	UQCC2
ENST00000834552	
ENST00000649265	
ENST00000834555	
ENST00000834695	
ENST00000834734	
ENST00000413567	
ENST00000834913	
ENST00000834914	
ENST00000834915	
ENST00000834916	
ENST00000834917	
ENST00000834918	
ENST00000834920	
ENST00000834921	
ENST00000834922	
ENST00000834923	
ENST00000579806	MIR3934
ENST00000416226	
ENST00000293756	IP6K3
ENST00000451316	IP6K3
ENST00000634274	IP6K3
ENST00000835129	
ENST00000835130	
ENST00000835131	
ENST00000835132	
ENST00000835133	
ENST00000494788	MAPRE3
ENST00000233121	MAPRE3
ENST00000405074	MAPRE3
ENST00000475633	MAPRE3
ENST00000481222	MAPRE3
ENST00000491354	MAPRE3
ENST00000648289	MAPRE3
ENST00000474367	MAPRE3
ENST00000458529	MAPRE3
ENST00000402218	MAPRE3
ENST00000600441	
ENST00000835226	
ENST00000513501	EVA1CP2
ENST00000434321	
ENST00000654062	
ENST00000835227	
ENST00000510506	FAM86EP
ENST00000835263	
ENST00000441928	
ENST00000430610	
ENST00000835367	
ENST00000835368	
ENST00000835369	
ENST00000674195	
ENST00000835424	
ENST00000608733	
ENST00000641666	OR7C1
ENST00000642030	OR7C1
ENST00000642000	OR7C1
ENST00000601611	OR7C1
ENST00000248073	OR7C1
ENST00000672931	OR7C1
ENST00000688446	
ENST00000609438	GPRIN3
ENST00000715382	GPRIN3
ENST00000333209	GPRIN3
ENST00000835484	
ENST00000650551	
ENST00000667208	
ENST00000458016	
ENST00000439378	
ENST00000417672	
ENST00000412069	
ENST00000777560	
ENST00000777561	
ENST00000777562	
ENST00000777563	
ENST00000777564	
ENST00000777565	
ENST00000777566	
ENST00000777567	
ENST00000777568	
ENST00000777569	
ENST00000777570	
ENST00000777571	
ENST00000777572	
ENST00000777573	
ENST00000777574	
ENST00000777575	
ENST00000777576	
ENST00000777577	
ENST00000777578	
ENST00000777579	
ENST00000777580	
ENST00000777581	
ENST00000777582	
ENST00000777583	
ENST00000777584	
ENST00000777585	
ENST00000777586	
ENST00000777587	
ENST00000777588	
ENST00000777589	
ENST00000777590	
ENST00000777591	
ENST00000777592	
ENST00000777593	
ENST00000777594	
ENST00000777595	
ENST00000591217	
ENST00000615485	
ENST00000608866	
ENST00000421734	
ENST00000590368	
ENST00000590813	
ENST00000615666	
ENST00000586206	
ENST00000589817	
ENST00000586211	
ENST00000653678	
ENST00000589233	
ENST00000592283	
ENST00000590417	
ENST00000629276	
ENST00000777416	
ENST00000777417	
ENST00000777418	
ENST00000777419	
ENST00000835553	
ENST00000684576	
ENST00000683260	
ENST00000377722	
ENST00000835556	
ENST00000835557	
ENST00000835558	
ENST00000835559	
ENST00000220325	EHD4
ENST00000569223	EHD4
ENST00000512602	MTND2P31
ENST00000508202	
ENST00000506578	LEMD2
ENST00000293760	LEMD2
ENST00000511171	LEMD2
ENST00000421671	LEMD2
ENST00000508327	LEMD2
ENST00000510598	LEMD2
ENST00000504692	LEMD2
ENST00000502643	LEMD2
ENST00000513832	LEMD2
ENST00000442696	LEMD2
ENST00000512368	LEMD2
ENST00000513701	LEMD2
ENST00000514636	LEMD2
ENST00000509955	C9orf78P2
ENST00000835595	
ENST00000835596	
ENST00000511195	LINC01085
ENST00000507932	
ENST00000835603	
ENST00000835610	
ENST00000591201	PCSK4
ENST00000441747	PCSK4
ENST00000300954	PCSK4
ENST00000586616	PCSK4
ENST00000586074	PCSK4
ENST00000588195	PCSK4
ENST00000591303	PCSK4
ENST00000586002	PCSK4
ENST00000587784	PCSK4
ENST00000588671	PCSK4
ENST00000590057	PCSK4
ENST00000614078	PCSK4
ENST00000591687	PCSK4
ENST00000438839	
ENST00000835620	
ENST00000514401	
ENST00000504167	
ENST00000835700	
ENST00000584510	MIR5193
ENST00000691922	
ENST00000835863	
ENST00000702894	
ENST00000331456	TRAIP
ENST00000491060	TRAIP
ENST00000473195	TRAIP
ENST00000469027	TRAIP
ENST00000475495	TRAIP
ENST00000482582	TRAIP
ENST00000488860	TRAIP
ENST00000482243	TRAIP
ENST00000477546	TRAIP
ENST00000489948	TRAIP
ENST00000473863	TRAIP
ENST00000615392	FBXO8
ENST00000393674	FBXO8
ENST00000503293	FBXO8
ENST00000515664	FBXO8
ENST00000513696	FBXO8
ENST00000412563	
ENST00000659464	
ENST00000779057	
ENST00000779058	
ENST00000779059	
ENST00000779060	
ENST00000779061	
ENST00000779062	
ENST00000836189	
ENST00000836190	
ENST00000836191	
ENST00000836192	
ENST00000836193	
ENST00000836194	
ENST00000836195	
ENST00000836196	
ENST00000836197	
ENST00000836198	
ENST00000622261	
ENST00000552704	
ENST00000536460	SIRT4
ENST00000202967	SIRT4
ENST00000537892	SIRT4
ENST00000560932	PLA2G4D
ENST00000290472	PLA2G4D
ENST00000560132	PLA2G4D
ENST00000836277	
ENST00000836569	
ENST00000836570	
ENST00000836571	
ENST00000836572	
ENST00000836573	
ENST00000836693	
ENST00000836773	
ENST00000836774	
ENST00000836775	
ENST00000836776	
ENST00000836777	
ENST00000516850	RNU6-1088P
ENST00000308366	PLA2G1B
ENST00000423423	PLA2G1B
ENST00000549767	PLA2G1B
ENST00000490314	SND1-DT
ENST00000701795	SND1-DT
ENST00000691038	SND1-DT
ENST00000836785	SND1-DT
ENST00000836786	SND1-DT
ENST00000836787	SND1-DT
ENST00000442411	EGFR-AS1
ENST00000836806	EGFR-AS1
ENST00000836900	
ENST00000836965	
ENST00000837169	
ENST00000837170	
ENST00000498693	ARHGEF35-AS1
ENST00000460955	ARHGEF35-AS1
ENST00000464929	ARHGEF35-AS1
ENST00000474656	ARHGEF35-AS1
ENST00000650250	ARHGEF35-AS1
ENST00000493248	ARHGEF35-AS1
ENST00000663681	ARHGEF35-AS1
ENST00000718476	ARHGEF35-AS1
ENST00000480074	ARHGEF35-AS1
ENST00000477797	ARHGEF35-AS1
ENST00000489077	ARHGEF35-AS1
ENST00000479102	ARHGEF35-AS1
ENST00000641566	ARHGEF35-AS1
ENST00000461471	ARHGEF35-AS1
ENST00000837213	ARHGEF35-AS1
ENST00000837214	ARHGEF35-AS1
ENST00000837215	ARHGEF35-AS1
ENST00000837216	ARHGEF35-AS1
ENST00000837217	ARHGEF35-AS1
ENST00000837218	ARHGEF35-AS1
ENST00000837219	ARHGEF35-AS1
ENST00000837220	ARHGEF35-AS1
ENST00000837221	ARHGEF35-AS1
ENST00000837222	ARHGEF35-AS1
ENST00000837223	ARHGEF35-AS1
ENST00000837224	ARHGEF35-AS1
ENST00000837225	ARHGEF35-AS1
ENST00000837226	ARHGEF35-AS1
ENST00000837227	ARHGEF35-AS1
ENST00000837228	ARHGEF35-AS1
ENST00000837229	ARHGEF35-AS1
ENST00000837230	ARHGEF35-AS1
ENST00000837231	ARHGEF35-AS1
ENST00000837232	ARHGEF35-AS1
ENST00000837233	ARHGEF35-AS1
ENST00000837234	ARHGEF35-AS1
ENST00000837235	ARHGEF35-AS1
ENST00000837236	ARHGEF35-AS1
ENST00000837237	ARHGEF35-AS1
ENST00000837238	ARHGEF35-AS1
ENST00000837239	ARHGEF35-AS1
ENST00000837240	ARHGEF35-AS1
ENST00000837241	ARHGEF35-AS1
ENST00000837242	ARHGEF35-AS1
ENST00000837243	ARHGEF35-AS1
ENST00000837244	ARHGEF35-AS1
ENST00000837245	ARHGEF35-AS1
ENST00000837246	ARHGEF35-AS1
ENST00000837247	ARHGEF35-AS1
ENST00000837248	ARHGEF35-AS1
ENST00000837249	ARHGEF35-AS1
ENST00000837250	ARHGEF35-AS1
ENST00000837251	ARHGEF35-AS1
ENST00000837252	ARHGEF35-AS1
ENST00000837253	ARHGEF35-AS1
ENST00000837254	ARHGEF35-AS1
ENST00000837255	ARHGEF35-AS1
ENST00000837256	ARHGEF35-AS1
ENST00000837257	ARHGEF35-AS1
ENST00000837258	ARHGEF35-AS1
ENST00000837259	ARHGEF35-AS1
ENST00000837260	ARHGEF35-AS1
ENST00000837261	ARHGEF35-AS1
ENST00000837262	ARHGEF35-AS1
ENST00000837263	ARHGEF35-AS1
ENST00000837264	ARHGEF35-AS1
ENST00000837265	ARHGEF35-AS1
ENST00000837266	ARHGEF35-AS1
ENST00000837267	ARHGEF35-AS1
ENST00000837268	ARHGEF35-AS1
ENST00000837269	ARHGEF35-AS1
ENST00000837270	ARHGEF35-AS1
ENST00000837271	ARHGEF35-AS1
ENST00000837272	ARHGEF35-AS1
ENST00000837273	ARHGEF35-AS1
ENST00000837274	ARHGEF35-AS1
ENST00000837275	ARHGEF35-AS1
ENST00000837276	ARHGEF35-AS1
ENST00000837277	ARHGEF35-AS1
ENST00000257552	MSI1
ENST00000546985	MSI1
ENST00000546622	MSI1
ENST00000696114	PLA2G4E
ENST00000696112	PLA2G4E
ENST00000399518	PLA2G4E
ENST00000696115	PLA2G4E
ENST00000696116	PLA2G4E
ENST00000696117	PLA2G4E
ENST00000547930	PLA2G4E
ENST00000696118	PLA2G4E
ENST00000551073	PLA2G4E
ENST00000614936	
ENST00000661838	
ENST00000621296	
ENST00000798383	
ENST00000798384	
ENST00000798385	
ENST00000616253	
ENST00000798222	
ENST00000495312	TMEM214
ENST00000435172	TMEM214
ENST00000321326	TMEM214
ENST00000238788	TMEM214
ENST00000404032	TMEM214
ENST00000478980	TMEM214
ENST00000475258	TMEM214
ENST00000425720	TMEM214
ENST00000460904	TMEM214
ENST00000444135	TMEM214
ENST00000434544	TMEM214
ENST00000460665	TMEM214
ENST00000469445	TMEM214
ENST00000607322	
ENST00000690360	
ENST00000662325	
ENST00000366109	
ENST00000799679	
ENST00000799680	
ENST00000799681	
ENST00000799682	
ENST00000799683	
ENST00000799684	
ENST00000799685	
ENST00000799686	
ENST00000799687	
ENST00000799688	
ENST00000799689	
ENST00000799690	
ENST00000799691	
ENST00000799692	
ENST00000799693	
ENST00000799694	
ENST00000799695	
ENST00000799696	
ENST00000799697	
ENST00000799698	
ENST00000799699	
ENST00000799700	
ENST00000799701	
ENST00000799702	
ENST00000799703	
ENST00000799704	
ENST00000799705	
ENST00000799706	
ENST00000799707	
ENST00000799708	
ENST00000799709	
ENST00000799710	
ENST00000799711	
ENST00000799712	
ENST00000799713	
ENST00000799714	
ENST00000799715	
ENST00000799716	
ENST00000799717	
ENST00000799718	
ENST00000799719	
ENST00000799720	
ENST00000799721	
ENST00000799722	
ENST00000799723	
ENST00000799724	
ENST00000799725	
ENST00000799726	
ENST00000799727	
ENST00000799728	
ENST00000799729	
ENST00000799730	
ENST00000799731	
ENST00000799732	
ENST00000799733	
ENST00000799734	
ENST00000799735	
ENST00000799736	
ENST00000799737	
ENST00000799738	
ENST00000799739	
ENST00000799740	
ENST00000799741	
ENST00000799742	
ENST00000799743	
ENST00000799744	
ENST00000799745	
ENST00000799746	
ENST00000799747	
ENST00000799748	
ENST00000799749	
ENST00000799750	
ENST00000799751	
ENST00000799752	
ENST00000799753	
ENST00000799754	
ENST00000799755	
ENST00000799756	
ENST00000799757	
ENST00000799758	
ENST00000799759	
ENST00000799760	
ENST00000799761	
ENST00000799762	
ENST00000799763	
ENST00000799764	
